 1.00000000e+00 5.00000000e+00 -1.57630502e+00
 1.00000000e+00 9.00000000e+00 1.63163001e+01
 1.00000000e+00 1.30000000e+01 -5.56584494e+00
 1.00000000e+00 1.70000000e+01 -1.08269744e+01
 1.00000000e+00 2.10000000e+01 8.12911199e+00
 1.00000000e+00 2.50000000e+01 -1.46596365e+00
 1.00000000e+00 2.90000000e+01 -6.07565169e+00
 1.00000000e+00 3.30000000e+01 -1.25216776e+01
 1.00000000e+00 3.70000000e+01 2.66389472e-01
 1.00000000e+00 4.10000000e+01 -1.28012743e+01
 1.00000000e+00 4.50000000e+01 1.05483320e+00
 1.00000000e+00 1.01000000e+02 -1.06096833e+01
 1.00000000e+00 1.05000000e+02 1.72780652e+00
 1.00000000e+00 1.09000000e+02 -1.98523529e+01
 1.00000000e+00 1.13000000e+02 -4.99838924e+00
 1.00000000e+00 1.17000000e+02 -3.24512870e+00
 1.00000000e+00 1.21000000e+02 1.52101366e+01
 1.00000000e+00 1.41000000e+02 -1.41944872e+01
 1.00000000e+00 1.45000000e+02 -3.87140642e+00
 1.00000000e+00 1.49000000e+02 2.07641227e+01
 1.00000000e+00 1.57000000e+02 4.12549665e+00
 1.00000000e+00 1.61000000e+02 -9.23125538e+00
 1.00000000e+00 1.89000000e+02 3.00541599e+00
 1.00000000e+00 2.49000000e+02 -1.01381351e+01
 1.00000000e+00 2.93000000e+02 -4.54164706e+00
 1.00000000e+00 3.01000000e+02 -6.56027118e+00
 1.00000000e+00 3.05000000e+02 1.14283251e+01
 1.00000000e+00 3.09000000e+02 -2.12471244e+00
 1.00000000e+00 3.25000000e+02 -8.47153479e+00
 1.00000000e+00 3.29000000e+02 -4.39326783e+00
 1.00000000e+00 3.41000000e+02 1.98978765e+00
 1.00000000e+00 3.45000000e+02 -7.20063652e+00
 1.00000000e+00 3.53000000e+02 -1.94739137e+01
 1.00000000e+00 3.81000000e+02 -2.91685961e+00
 1.00000000e+00 3.89000000e+02 -1.25183523e+01
 1.00000000e+00 4.29000000e+02 -1.43376176e+01
 1.00000000e+00 4.33000000e+02 -1.13227325e+01
 1.00000000e+00 4.61000000e+02 -1.94217296e+01
 1.00000000e+00 5.69000000e+02 -1.17437837e+01
 2.00000000e+00 4.00000000e+00 -4.58164788e+02
 2.00000000e+00 6.00000000e+00 4.30440808e+02
 2.00000000e+00 8.00000000e+00 -3.18636001e+01
 2.00000000e+00 1.00000000e+01 -8.75026261e+01
 2.00000000e+00 1.20000000e+01 6.84295091e+01
 2.00000000e+00 1.40000000e+01 8.51325341e+00
 2.00000000e+00 1.60000000e+01 -5.45504211e+01
 2.00000000e+00 1.80000000e+01 1.47833672e+01
 2.00000000e+00 2.00000000e+01 1.10022853e+01
 2.00000000e+00 2.20000000e+01 -1.04354218e+00
 2.00000000e+00 2.40000000e+01 -2.99192544e+01
 2.00000000e+00 2.60000000e+01 -3.57540774e-01
 2.00000000e+00 2.80000000e+01 1.29932873e+01
 2.00000000e+00 3.00000000e+01 -1.40164939e+01
 2.00000000e+00 3.40000000e+01 -1.90785949e+01
 2.00000000e+00 3.80000000e+01 -3.09179386e+01
 2.00000000e+00 4.00000000e+01 3.94939002e+01
 2.00000000e+00 4.20000000e+01 2.44036230e+01
 2.00000000e+00 4.40000000e+01 -2.38060867e+01
 2.00000000e+00 4.60000000e+01 2.27759962e+01
 2.00000000e+00 4.80000000e+01 9.32249219e+00
 2.00000000e+00 1.04000000e+02 2.00975920e+01
 2.00000000e+00 1.50000000e+02 -1.04645275e+01
 2.00000000e+00 1.56000000e+02 -1.95734935e+01
 2.00000000e+00 1.88000000e+02 -1.24265948e+01
 2.00000000e+00 1.92000000e+02 -1.99262607e+01
 2.00000000e+00 2.98000000e+02 -1.49976984e+01
 2.00000000e+00 3.06000000e+02 -2.31172066e+01
 2.00000000e+00 3.24000000e+02 -1.23594541e+01
 2.00000000e+00 3.42000000e+02 2.72703994e+00
