   1.00000000       1.28970563      0.759782135      0.951618016       1.39636910      0.722698271      0.246381059      0.139140710      0.146788850      0.205697238      0.777213752       1.03958178      0.893743336      0.386043578       1.16592193       1.12240636       1.00794101      0.318441808      0.333807260       1.22687292      0.248942792      0.233919010      0.496740311      0.276106834      0.376953721       1.36327434      0.244720206      0.264008760      0.303609759       1.30998683       1.61079609       1.55412328       1.67882025       1.45558679       1.54794753       1.77427828       1.43420303       1.38200498       2.45031261       1.78594005       1.66445374       1.88293242      0.816863835       1.52480567       1.50389063       1.29183888       1.84055138       2.12408018       1.39923441       1.50104213       1.21278334       1.13627887      0.853820801      0.977079451      0.771437526      0.665724754      0.837581754    
   1.28970563       1.00000000      0.624381065      0.934044123       1.16680408      0.544518709      0.186683446      0.122510731      0.149643183      0.188521311      0.559868991      0.918512344      0.657248616      0.325503469      0.916922688       1.06745458      0.745806813      0.367397964      0.418737739      0.905356169      0.250460416      0.242691651      0.382958889      0.276927829      0.466237158       1.14377773      0.240491018      0.281160802      0.406657010       1.33802938       1.62945914       1.28067398       1.27817261       1.24215579       1.24539864       1.67152512       1.21135485       1.38368130       1.91361547       1.44301140       1.38442874       1.46485114      0.998120844       1.74257910       2.13693142       1.60515177       1.68541563       1.64180243       1.66047275       1.64236534       1.47376943       1.20627081       1.20203364       1.55386090       1.28774083       1.10138130       1.07313049    
  0.759782135      0.624381065       1.00000000       1.03149855      0.822007418      0.528397143      0.169721633      0.132150158      0.156931311      0.212608561      0.468861371      0.599063218      0.605125606      0.341051579      0.733698189      0.732600212      0.691746473      0.347219110      0.282708555      0.697638035      0.243436441      0.267796636      0.447953820      0.273937613      0.453964651      0.893457949      0.281045794      0.277641296      0.378318757       1.09992862       1.19395447       1.28376067       1.18231702       1.26007283       1.14611363       1.27489555       1.09782052       1.15213275       1.44308317       1.23835886       1.33147061       1.07446289      0.954554439       1.44604230       1.15021133       1.59291577       1.79699636       1.44843686       1.57756174       1.72329855       1.58239222       1.37430966       1.27369010       1.17113841       1.12893689      0.904199064       1.36688948    
  0.951618016      0.934044123       1.03149855       1.00000000      0.846435368      0.433667004      0.120774798       9.97101218E-02  0.101800866      0.127264693      0.381783187      0.507539868      0.429242432      0.276184350      0.578110695      0.680563152      0.653296173      0.300669104      0.292440653      0.623845041      0.206341654      0.209094599      0.297905147      0.187130377      0.311711073      0.707774401      0.234713390      0.243528947      0.296848804      0.928968906       1.14166629       1.01945972       1.03242111       1.00371242       1.06370211       1.15700650       1.15643370       1.06257999       1.23765171      0.957414031       1.02693748       1.05085266      0.699317396       1.25391793       1.30318356       1.41519904       1.40726721       1.34905982       1.26925600       1.59948504       1.61053395       1.48136866       1.18930459       1.32862759       1.29752338       1.14330709       1.28630948    
   1.39636910       1.16680408      0.822007418      0.846435368       1.00000000      0.621808946      0.148178890      0.117069736      0.140132904      0.189100727      0.470990479      0.676917553      0.636353433      0.314285666      0.864882350      0.860349536      0.855380237      0.368209451      0.436923325      0.804970145      0.254945010      0.301162392      0.365262330      0.274629474      0.388098210      0.947463751      0.275454342      0.233326450      0.319374323       1.20996046       1.11868417       1.41594672       1.47211409       1.19347882       1.37653625       1.45051193       1.34407401       1.43361819       1.43561256       1.16417289       1.14995599       1.18875754      0.801123023       1.21050549       1.11991906       1.25825572       1.49058354       1.58758175       1.72616744       1.56188118       1.69227600       1.46029711       1.26430106       1.08595240       1.08333349      0.955245793       1.37400186    
  0.722698271      0.544518709      0.528397143      0.433667004      0.621808946       1.00000000      0.768506408      0.829414725      0.956430793      0.883395433      0.879839242      0.417583734      0.910370231       1.36478806      0.806929827      0.455412507       1.23773909       1.77299702       1.53521764      0.952217340       1.39346635       1.40194535       1.08018243       1.23560894       1.39083552       1.50390160       1.73817849       1.82180965       1.98853981       1.53518772      0.564982533       1.18584073      0.944819570       1.36450565       1.26386690      0.866556942       1.79024565       1.90520704       1.62245584       1.41692865       1.14304852       1.07554030       2.32691860       1.56242764      0.476189137      0.439280361       1.90802896       1.12891781      0.933326185      0.589585125       1.05469692      0.695908189       1.48115325      0.314699709      0.241635993      0.362552643      0.987849474    
  0.246381059      0.186683446      0.169721633      0.120774798      0.148178890      0.768506408       1.00000000       1.09428823       1.55734730       1.36653173      0.754872561      0.250928581      0.675849259       1.70382130      0.518734992      0.212729141      0.782957613       2.32760525       2.13369989      0.840198994       1.99030542       2.03124475       1.44066167       1.94104314       2.03503132       1.56181073       2.96638083       2.80191469       2.71353936       1.10781765      0.201721787      0.651726067      0.456646949      0.939244926      0.911542833      0.422163039      0.867235065       1.41644323      0.918614864      0.816616416      0.713596761      0.523657680       2.03889585       1.32055032      0.123231471       9.69257504E-02  0.943552434      0.609813094      0.300603330      0.346067667      0.397705585      0.284681141      0.583035827      0.154187694      0.130055279      0.102001511      0.290585667    
  0.139140710      0.122510731      0.132150158       9.97101218E-02  0.117069736      0.829414725       1.09428823       1.00000000       1.08485639       1.20159364      0.734088302      0.161109477      0.641638696       1.52194822      0.429283649      0.195155084      0.833431840       2.48967838       2.01594162      0.794369400       2.24329162       2.16208649       1.48482275       1.98478854       2.05607414       1.67881143       2.90389633       2.61458087       2.52843904       1.00456619      0.194646448      0.505114496      0.395976007      0.961492777      0.895683706      0.334794015      0.857930422      0.904922724      0.704226196      0.684950829      0.593290210      0.453578681       1.89799917       1.03982830      0.117715850      0.118529864      0.831640422      0.526463330      0.349155784      0.208299428      0.382768482      0.285042793      0.583924353       7.85123631E-02  0.131432682      0.133231133      0.317215413    
  0.146788850      0.149643183      0.156931311      0.101800866      0.140132904      0.956430793       1.55734730       1.08485639       1.00000000       1.04263031       1.02462864      0.220443636      0.813737273       1.71929359      0.487900555      0.260173470      0.981278479       2.57198787       2.21324134      0.974246800       2.44017243       2.50740457       1.51934469       1.85069788       2.18633938       1.65328002       2.82113957       2.76050735       2.38679338       1.02079952      0.247858480      0.579969108      0.493560761      0.814705968      0.918911695      0.521152675      0.975669384       1.33180392       1.06219101      0.894250929      0.812331080      0.434248805       2.02466965       1.45692062      0.132550642      0.121712059      0.695814431      0.659459531      0.302781999      0.292378247      0.346743464      0.326460749      0.669845581      0.184547350      0.166113183      0.122236557      0.385297090    
  0.205697238      0.188521311      0.212608561      0.127264693      0.189100727      0.883395433       1.36653173       1.20159364       1.04263031       1.00000000      0.901217580      0.288773566      0.975146115       1.83316839      0.704925895      0.279733360       1.13785231       2.66459370       2.33763623       1.02089524       2.25464964       2.28254056       1.60705626       2.02779984       2.17404008       1.77664733       2.68238568       2.54110599       2.18092275       1.09132004      0.226478279      0.719733059      0.511904240       1.09375346      0.966670930      0.482932031       1.11043441       1.61171579       1.14163017      0.891796708      0.898974419      0.603505909       2.18952513       1.45978975      0.138095587      0.147024706      0.799357772      0.705273092      0.579457641      0.246862069      0.391661316      0.332685202      0.737940490      0.171453848      0.141050830      0.167091370      0.482462466    
