8.346720361811559297e-01 1.369515976457497564e+00 1.078278264808539166e+00 6.841444551953491660e-01 9.261629465908393088e-01 1.119625248952238916e+00 1.021659199435198229e+00 8.149464715017108452e-01 1.370435727725952457e+00 1.179442239342657128e+00 6.442743938877424359e-01 7.066205316143029380e-01 4.727928660851378195e-01 4.830767854650943049e-01 4.455555105831815466e-01 5.860043006246342667e-01 9.476527709303370628e-01 7.869728213965954122e-01 8.616513213990728559e-01 1.094013158740576142e+00 9.528532509886409319e-01 1.069476834364019080e+00 9.954125370442301612e-01 1.314507142387870031e+00 1.166109016420081579e+00 1.332510547273256130e+00 1.138374418217836359e+00 1.167093582445011046e+00 1.381796050505717854e+00 1.167366350571238387e+00 1.386397941415165924e+00 1.222198095551760177e+00 1.321133389637420663e+00 1.015911888534454466e+00 6.709593552021592133e-01 9.573516475965896388e-01 9.583336869632068655e-01 9.679640531321199726e-01 1.074144697094270962e+00 7.313006706275499980e-01 9.323959982447368455e-01 6.556583853066901835e-01 7.996216841441843304e-01 1.097842717097948340e+00 9.343517093305349075e-01 1.277593744968459566e+00 1.335741830650816420e+00 1.277623767410260180e+00 1.149948338903437950e+00 9.806913598717604819e-01 9.226355479427610362e-01 8.867629051807427443e-01 1.156622562304915558e+00 1.084264541507118595e+00 1.036604119533895085e+00 3.284741368128568095e-01 1.691432615515275906e+00 8.684240128830110761e-01 1.229138961763243776e+00 6.916245689101744309e-01
1.369515976457498230e+00 6.210839466820328170e-01 4.603955509849049776e-01 6.252418217056889826e-01 5.069685421332426056e-01 5.847204683113376156e-01 8.693970900203105145e-01 1.006050454587559484e+00 8.216601047947927894e-01 9.136379374710922319e-01 1.055123953935833025e+00 8.939283261178816442e-01 8.598635271877178576e-01 8.121842038266398056e-01 8.411290780241921228e-01 1.046777812164518595e+00 7.192920104685089910e-01 9.183266246008617850e-01 6.709371706961050341e-01 9.431181007283059303e-01 8.866488032443804457e-01 7.821863091138266944e-01 7.692669022800678880e-01 8.465018566810095235e-01 8.544830208217299994e-01 7.321616581959948800e-01 1.027142844252587395e+00 1.047541939001670697e+00 1.040198955549095805e+00 1.201470944276770147e+00 1.095064182817577780e+00 1.231782119537513598e+00 9.633544544889726113e-01 1.128426454419469760e+00 1.202531950807406380e+00 1.071708242805039069e+00 6.986226441725894576e-01 8.794051152001807203e-01 8.212230088009910833e-01 7.667514841229451372e-01 7.150056836051278397e-01 8.433961929198398044e-01 7.734001447646637883e-01 8.344430427252200744e-01 8.988954160353486156e-01 6.216331185647863133e-01 5.787600655536769834e-01 8.302022204395298477e-01 1.314825193502204836e+00 1.368108103934992714e+00 1.326435475906828865e+00 1.335958184638792901e+00 9.160004803762371584e-01 2.070862837552748470e+00 1.784788930709233501e+00 1.718339416457577373e+00 1.439555024753237378e+00 2.070240606306844811e+00 1.401189496578167271e+00 1.328312518450480484e+00
1.078278264808539166e+00 4.603955509849052552e-01 6.177009647981195339e-01 6.027533532023087171e-01 7.165203705459498584e-01 9.518943624711725393e-01 1.004289667568053934e+00 9.069978830173728301e-01 1.264408823269010496e+00 1.209039238069637312e+00 6.857727843883250074e-01 6.605806272059092654e-01 5.189135125280578409e-01 5.810832459613257672e-01 5.974880324959573885e-01 5.490295513574282582e-01 9.140440884203688832e-01 8.056041099750184120e-01 1.165344764066353234e+00 9.614385479194835771e-01 1.072353009692114556e+00 1.012706408603350150e+00 9.632187301145969105e-01 9.611722513306405480e-01 1.082407585651913084e+00 1.050630568843186063e+00 1.037771980861696752e+00 9.718456250167410992e-01 1.214854041898271175e+00 1.284060432436344712e+00 1.514215431155287339e+00 1.195643607791778917e+00 1.385402089801953007e+00 1.051473519230456732e+00 8.161201920012957078e-01 1.052778243875418518e+00 1.395879516357878103e+00 1.231568813661378714e+00 1.077468255131779351e+00 8.767646748529736023e-01 9.981986042296687733e-01 1.062018537797270179e+00 1.038002904353268585e+00 1.190245555017727552e+00 1.171925538526600752e+00 1.155007855504009973e+00 1.276791804532186658e+00 1.478400087442043320e+00 1.120760061597076085e+00 7.888062171616075924e-01 1.078898354823042194e+00 1.177488795450734704e+00 8.431241788556298467e-01 6.065004277668151200e-01 8.942186119479271778e-01 1.030393930837123717e+00 1.361084326288635182e+00 1.194203498092277105e+00 9.550544130456698477e-01 8.351086698688860999e-01
6.841444551953493880e-01 6.252418217056889826e-01 6.027533532023090501e-01 5.370368040974303758e-01 5.780171614215050546e-01 7.064829645278934978e-01 1.114574118799496194e+00 1.182712380913351513e+00 9.506143339760305677e-01 9.754019655938531708e-01 1.145891282233482578e+00 8.878452287299749557e-01 7.908367833149655413e-01 7.265822012949384456e-01 9.643567710776588253e-01 9.819479428007193977e-01 7.016574885789073068e-01 7.361092090202545624e-01 7.753555500178425097e-01 9.291819624337765982e-01 8.627515672507140021e-01 6.800467998812359527e-01 7.839834210734687447e-01 7.812740626121036369e-01 6.510568793941361454e-01 7.024124899207493389e-01 1.039259777345092894e+00 9.475367691502687428e-01 1.021672054188920375e+00 1.192658819780122892e+00 1.210596202520678233e+00 1.250022377572714616e+00 1.146245780385486857e+00 1.197378282203261701e+00 1.260910015721534272e+00 1.615333550217975978e+00 1.036540628669924802e+00 8.925053912778072585e-01 9.665443507632746067e-01 9.123679328519387344e-01 1.129652985768585749e+00 1.019825307094598177e+00 9.756566065399929766e-01 8.119984499781283116e-01 8.203512972191722152e-01 7.118685296390818706e-01 7.148712709727214065e-01 9.696664928316551801e-01 1.373811528395589177e+00 1.256200967960641401e+00 1.078687201434943121e+00 1.208065136794860051e+00 8.257922412470533047e-01 1.476113799853776554e+00 1.081530288167714016e+00 1.182908812783234120e+00 1.634245633708549805e+00 1.748689295242352948e+00 1.734763811639099762e+00 1.253627645615230435e+00
9.261629465908391978e-01 5.069685421332422726e-01 7.165203705459500805e-01 5.780171614215052767e-01 6.936589586149143338e-01 9.907431300351162706e-01 1.030781462111888924e+00 9.802054861886934090e-01 1.127225288455147023e+00 1.120228117036268456e+00 6.937141470513115138e-01 6.870181526124780058e-01 4.505355827992295059e-01 4.985540476607597804e-01 5.418589205450535795e-01 6.818725317741644032e-01 1.032932279573419265e+00 8.366428965503978077e-01 1.143250429313609873e+00 8.904803245932129130e-01 9.366644903310856751e-01 1.325276364876203150e+00 1.370650984696003327e+00 1.263272774806461163e+00 1.120899309723941473e+00 1.215843503506363499e+00 1.206063207574803453e+00 8.895092978615506407e-01 1.133096513827404728e+00 1.260784639928489659e+00 1.403730155948436087e+00 1.039000766722537605e+00 1.315786860282176063e+00 1.066327998310135028e+00 8.140075478980801638e-01 1.148707715936061025e+00 1.663119446867934226e+00 1.344393916844551340e+00 1.088130474156455696e+00 1.050136325055094133e+00 1.322147934953011861e+00 1.089683978784264040e+00 1.137246906422850312e+00 1.194216793822617584e+00 1.014683898180593680e+00 1.360485655798869153e+00 1.244981696391420201e+00 1.395808815188630758e+00 1.051074399447879726e+00 6.122043472400205966e-01 6.015080370989988046e-01 7.768670872729698251e-01 5.816846648746353265e-01 7.892080531464126247e-01 5.567052822771781928e-01 8.771615830574518435e-01 1.440173703037942898e+00 1.109805225630436265e+00 8.535000764364879533e-01 9.642172451002666289e-01
1.119625248952239138e+00 5.847204683113376156e-01 9.518943624711723173e-01 7.064829645278929426e-01 9.907431300351161596e-01 8.275249321102096101e-01 7.598449645203334546e-01 7.648447501337024557e-01 1.172135869095238814e+00 9.526003875303848956e-01 6.101853561383161484e-01 6.837147265456753331e-01 3.955492998086762579e-01 5.081050682047383305e-01 4.513809428261019163e-01 5.705313560406038986e-01 1.033589801795540497e+00 9.018858808461008847e-01 1.242167791072451344e+00 1.004332223497478083e+00 9.984187993053270649e-01 1.455093836419454112e+00 1.414739002397899625e+00 1.503197397401903501e+00 1.408675956514065852e+00 1.358655819152380095e+00 1.198187433447211792e+00 8.982729352424537739e-01 1.221789389052643893e+00 1.148149457934223516e+00 1.383430967035884418e+00 9.762962367283013476e-01 1.279738584106662636e+00 1.010525137585016164e+00 6.819248381984179819e-01 9.307411907035727516e-01 1.662194568179732324e+00 1.474289595393394547e+00 1.366534776735638834e+00 1.123786743902946972e+00 1.211968564676825455e+00 9.722334024868538593e-01 1.029764989445889567e+00 1.304719369142406604e+00 1.135059626280547906e+00 1.439653076681087551e+00 1.386462378079686530e+00 1.348145720832676364e+00 8.986479460644830608e-01 5.644688446268472104e-01 5.061798228295046886e-01 7.320540162415216656e-01 3.525204208654549864e-01 8.070792304348330948e-01 5.747892474754540126e-01 8.439926706994893557e-01 9.295148341902571554e-01 1.106778800068263457e+00 1.181286301007653750e+00 7.043117444465504251e-01
1.021659199435198451e+00 8.693970900203104035e-01 1.004289667568053712e+00 1.114574118799496194e+00 1.030781462111888480e+00 7.598449645203336766e-01 7.200836990695226314e-01 8.228762021127413728e-01 8.206196726870828018e-01 9.688272700029463280e-01 9.002984006038149412e-01 8.144979601586876949e-01 5.832171716146569151e-01 6.384789693201764482e-01 7.593187242996433106e-01 8.066816709920296979e-01 8.782536113709723535e-01 8.253754045036659770e-01 9.120386509663601649e-01 8.872148274346325358e-01 8.966372681491541208e-01 9.141507277003074750e-01 9.502881704009191743e-01 1.122151806249321204e+00 8.704282910632179515e-01 8.786879575463398817e-01 1.022182899544946011e+00 9.718575877332455981e-01 1.101019163810159185e+00 9.967619439612876997e-01 1.003958960745799045e+00 1.191853221316122591e+00 9.992916387111944188e-01 1.033180631244131398e+00 1.028607729130613269e+00 1.254681975502980551e+00 1.400447016687453639e+00 1.209019701277282532e+00 1.393301788645527672e+00 1.077258099505034483e+00 1.458674576061861350e+00 1.154539321448150524e+00 1.085142398296957467e+00 1.253144392231554605e+00 1.149938283267305072e+00 9.153554733103860253e-01 8.390176779982715383e-01 9.944176300255668233e-01 1.254773458672379549e+00 8.682942227277118397e-01 8.194152055663446177e-01 8.580746779208372477e-01 5.756693510382170365e-01 1.084958180032813635e+00 8.159003818633377980e-01 6.900279213924747079e-01 1.283263739097415757e+00 1.278465205151519513e+00 1.923834652054986938e+00 9.991501121171114663e-01
8.149464715017105121e-01 1.006050454587558818e+00 9.069978830173731632e-01 1.182712380913352179e+00 9.802054861886937420e-01 7.648447501337024557e-01 8.228762021127414839e-01 8.012102299598750088e-01 1.025602531157147057e+00 1.132394524208669484e+00 1.124143108517716705e+00 8.784891529596189352e-01 6.443121864075964655e-01 7.008919819279542107e-01 7.441486623305074710e-01 7.990518619528365063e-01 6.906087166273694455e-01 9.232697266545789594e-01 9.700140182724532600e-01 9.114761488397833400e-01 9.547836039552471954e-01 9.380980040015450827e-01 8.734538029233399614e-01 7.686294175608193724e-01 8.438485218014537548e-01 9.044702338702713673e-01 8.895054473300967324e-01 1.037727744795381657e+00 1.019237932606844366e+00 9.969848838164503402e-01 9.543189310398861869e-01 1.125838358607379686e+00 8.491511759253684843e-01 1.165553667230519563e+00 1.176800390956979525e+00 1.118797892360457125e+00 1.061672136657611842e+00 1.195991677702588518e+00 1.199517113947901059e+00 1.360035875656478099e+00 1.183166402960196262e+00 1.342247067203431676e+00 1.286559712941246270e+00 1.085167334290471519e+00 1.168582549363957668e+00 7.471303200815895273e-01 8.936684991074076434e-01 1.105586636809478884e+00 1.097380191269539562e+00 9.806859189846471869e-01 8.485974562309105407e-01 1.077480316469665134e+00 7.355356017342605801e-01 1.007328783693080876e+00 7.460595346766289993e-01 8.564545644092748100e-01 8.133916809455427055e-01 1.277188624319924415e+00 1.568372661090741804e+00 1.676909333329508422e+00
1.370435727725952235e+00 8.216601047947931225e-01 1.264408823269010274e+00 9.506143339760303457e-01 1.127225288455147245e+00 1.172135869095238814e+00 8.206196726870834679e-01 1.025602531157147279e+00 9.199258082940636738e-01 1.130072962270767922e+00 8.043282439665888628e-01 5.881503460170276476e-01 4.605716498852026608e-01 5.002925192467085891e-01 4.994341786300869335e-01 6.269916270703174144e-01 1.001070719559979283e+00 8.174720071393188903e-01 1.224298117348057602e+00 1.008582730573740927e+00 1.095102436700962967e+00 1.262764515191536541e+00 9.949195890546693732e-01 1.091086131776045187e+00 1.156697487873535213e+00 1.390782778656320495e+00 1.115567283305692881e+00 8.630147235492234836e-01 1.020679348147961463e+00 1.200483128203860606e+00 1.292370554844549657e+00 1.007824359947322002e+00 1.371042644441559100e+00 1.005125938046143919e+00 7.010538119981573058e-01 8.606431521615328650e-01 1.245344660071623366e+00 1.156847401516680085e+00 1.284582326939994301e+00 1.048014733516579255e+00 1.362907847203721046e+00 1.315003565786666551e+00 1.485793770620632781e+00 1.398739456168495598e+00 1.266420122906990686e+00 1.348179950549875494e+00 1.353428678555072873e+00 1.099246967811507991e+00 1.218081930546011771e+00 5.706348986802612933e-01 5.947495771961425204e-01 9.715878428070815476e-01 4.300256259771662037e-01 8.838276551287180816e-01 5.029164233679216389e-01 4.506144896610370654e-01 5.894236205872619427e-01 7.433201341777099236e-01 1.229513593566970986e+00 6.438769305882930949e-01
1.179442239342657572e+00 9.136379374710922319e-01 1.209039238069637534e+00 9.754019655938533928e-01 1.120228117036268012e+00 9.526003875303848956e-01 9.688272700029462170e-01 1.132394524208669262e+00 1.130072962270768144e+00 1.104805547880240990e+00 7.892604945799224225e-01 5.017396762631080032e-01 4.540360129031022485e-01 4.627046352704778376e-01 5.829376142826708795e-01 6.203043021566313486e-01 8.359175907772860015e-01 9.767366797369685383e-01 1.258324488540739416e+00 1.139047574610830393e+00 1.074098332486659757e+00 1.197570650099484046e+00 1.045086793542151948e+00 1.309058091095308018e+00 1.279964256219803476e+00 1.114632583364260299e+00 9.835001550707584972e-01 1.161309684108492002e+00 9.806214685256320340e-01 1.012426682762517460e+00 1.080089647822926713e+00 9.931681610509195401e-01 1.263979821879443577e+00 1.017740976162991862e+00 6.628897366761380416e-01 9.443208543394889798e-01 1.157068574912937020e+00 1.190928454960934912e+00 1.137824798247593527e+00 1.120531964447331941e+00 1.180761131259665087e+00 1.523220478498197084e+00 1.460270611719301392e+00 1.478141747396122918e+00 1.140666621056603436e+00 1.096095062765887640e+00 1.089448966801134233e+00 1.069933661795162250e+00 9.447292571066711053e-01 5.540925922061098463e-01 7.247888160262841994e-01 7.059700696978524759e-01 3.931211099771921846e-01 9.117722403655362795e-01 5.030236931193663441e-01 8.946313204472218228e-01 8.112131212271502800e-01 8.688806785862183135e-01 1.347882612284990955e+00 1.023224196207830783e+00
