   1.0000000e+00   5.0000000e+00   1.4376368e+01
   1.0000000e+00   9.0000000e+00  -2.6939967e+01
   1.0000000e+00   1.3000000e+01  -2.1804116e+01
   1.0000000e+00   1.7000000e+01   4.8635153e+01
   1.0000000e+00   2.1000000e+01   4.3232898e+01
   1.0000000e+00   2.5000000e+01   1.1699859e+01
   1.0000000e+00   2.9000000e+01  -6.1011784e-01
   1.0000000e+00   3.3000000e+01   1.7927448e+01
   1.0000000e+00   4.5000000e+01  -8.0590289e+00
   1.0000000e+00   5.7000000e+01  -8.5798154e-01
   1.0000000e+00   6.1000000e+01  -2.8481415e+00
   1.0000000e+00   6.5000000e+01  -2.7061341e+00
   1.0000000e+00   7.3000000e+01  -2.2873460e+00
   1.0000000e+00   8.5000000e+01   1.8799456e+00
   1.0000000e+00   1.0900000e+02  -1.5448357e+01
   1.0000000e+00   1.4500000e+02  -4.2661243e+00
   1.0000000e+00   2.7700000e+02  -3.1368852e+00
   1.0000000e+00   5.5700000e+02  -5.1701545e+00
   2.0000000e+00   4.0000000e+00   2.6732876e+00
   2.0000000e+00   6.0000000e+00  -2.0538569e+01
   2.0000000e+00   8.0000000e+00   7.5795476e+01
   2.0000000e+00   1.0000000e+01   7.6359902e+00
   2.0000000e+00   1.2000000e+01   2.2418900e+01
   2.0000000e+00   1.4000000e+01   2.5065500e+01
   2.0000000e+00   1.6000000e+01  -7.1071198e+00
   2.0000000e+00   1.8000000e+01  -2.6118827e+01
   2.0000000e+00   2.0000000e+01  -3.7028268e+00
   2.0000000e+00   2.2000000e+01  -2.6506308e+01
   2.0000000e+00   2.4000000e+01   1.6364808e+01
   2.0000000e+00   2.6000000e+01  -2.9469039e+01
   2.0000000e+00   2.8000000e+01   4.6844693e+01
   2.0000000e+00   3.0000000e+01  -1.6115940e+01
   2.0000000e+00   3.2000000e+01   3.0496093e+01
   2.0000000e+00   3.4000000e+01  -1.5192718e+01
   2.0000000e+00   3.6000000e+01   8.7478878e+00
   2.0000000e+00   3.8000000e+01  -1.5606609e+01
   2.0000000e+00   4.0000000e+01   2.6870605e+01
   2.0000000e+00   4.2000000e+01  -2.2032785e+01
   2.0000000e+00   4.4000000e+01   1.6484085e+01
   2.0000000e+00   4.6000000e+01  -1.2157743e+01
   2.0000000e+00   4.8000000e+01   1.2721692e+01
   2.0000000e+00   5.2000000e+01  -1.9926500e+01
   2.0000000e+00   5.4000000e+01  -1.8193245e-02
   2.0000000e+00   5.6000000e+01   1.3900834e+01
   2.0000000e+00   5.8000000e+01   1.1188581e+01
   2.0000000e+00   6.6000000e+01  -4.6124442e+00
   2.0000000e+00   7.0000000e+01   7.4314973e+00
   2.0000000e+00   8.8000000e+01  -4.1851929e+00
   2.0000000e+00   9.6000000e+01  -4.0838646e+00
   2.0000000e+00   1.0000000e+02  -2.9425013e+00
   2.0000000e+00   1.3200000e+02  -3.3545577e+00
   2.0000000e+00   1.4400000e+02  -1.9305426e+00
   2.0000000e+00   1.6200000e+02  -1.1195285e+01
   2.0000000e+00   2.2800000e+02  -5.5599920e+00
   2.0000000e+00   2.3200000e+02  -4.8325264e+00
   2.0000000e+00   2.3600000e+02  -1.1772446e+01
   2.0000000e+00   2.3800000e+02   6.8954442e-01
   2.0000000e+00   2.4400000e+02  -4.5207044e+00
   2.0000000e+00   2.5800000e+02  -7.6717386e+00
   2.0000000e+00   2.7800000e+02  -8.1461141e+00
   2.0000000e+00   3.1400000e+02  -1.7352036e+01
   2.0000000e+00   3.5400000e+02  -1.2142777e+01
   2.0000000e+00   4.4200000e+02  -1.5554045e+01
   2.0000000e+00   5.1600000e+02  -9.6418294e+00
   4.0000000e+00   6.0000000e+00   3.1631211e+01
   4.0000000e+00   8.0000000e+00  -9.4892507e+00
   4.0000000e+00   1.0000000e+01  -5.2936032e+00
   4.0000000e+00   1.2000000e+01   7.3227222e+00
   4.0000000e+00   1.4000000e+01  -4.2390302e+00
   4.0000000e+00   1.6000000e+01  -1.5833961e+01
   4.0000000e+00   1.8000000e+01   8.8318098e+00
   4.0000000e+00   2.0000000e+01  -8.1930255e+00
   4.0000000e+00   2.2000000e+01  -2.2366710e+00
