2	46	-9.99999978E-03
2	47	-9.99999978E-03
2	48	-9.99999978E-03
2	49	-9.99999978E-03
2	50	-9.99999978E-03
2	51	-9.99999978E-03
2	52	-9.99999978E-03
2	53	-9.99999978E-03
2	54	-9.99999978E-03
2	55	-9.99999978E-03
2	56	-9.99999978E-03
2	57	-9.99999978E-03
2	58	-9.99999978E-03
2	59	-9.99999978E-03
2	60	-9.99999978E-03
2	61	-9.99999978E-03
2	62	-9.99999978E-03
2	63	-9.99999978E-03
2	64	-9.99999978E-03
2	65	-9.99999978E-03
2	66	-9.99999978E-03
2	67	-9.99999978E-03
2	68	-9.99999978E-03
2	69	-9.99999978E-03
2	70	-9.99999978E-03
2	71	-9.99999978E-03
2	72	-9.99999978E-03
2	73	-9.99999978E-03
2	74	-9.99999978E-03
2	75	-9.99999978E-03
2	76	-9.99999978E-03
3	5	-9.99999978E-03
3	6	-9.99999978E-03
3	7	-9.99999978E-03
3	8	-9.99999978E-03
3	9	-9.99999978E-03
3	10	-9.99999978E-03
3	11	-9.99999978E-03
3	12	-9.99999978E-03
3	13	-9.99999978E-03
3	14	-9.99999978E-03
3	15	-9.99999978E-03
3	16	-9.99999978E-03
3	17	-9.99999978E-03
3	18	-9.99999978E-03
3	19	-9.99999978E-03
3	20	-9.99999978E-03
3	21	-9.99999978E-03
3	22	-9.99999978E-03
3	23	-9.99999978E-03
3	24	-9.99999978E-03
3	25	-9.99999978E-03
3	26	-9.99999978E-03
3	27	-9.99999978E-03
3	28	-9.99999978E-03
3	29	-9.99999978E-03
3	30	-9.99999978E-03
3	31	-9.99999978E-03
3	32	-9.99999978E-03
3	33	-9.99999978E-03
3	34	-9.99999978E-03
3	35	-9.99999978E-03
3	36	-9.99999978E-03
3	37	-9.99999978E-03
3	38	-9.99999978E-03
3	39	-9.99999978E-03
3	40	-9.99999978E-03
3	41	-9.99999978E-03
3	42	-9.99999978E-03
3	43	-9.99999978E-03
3	44	-9.99999978E-03
3	45	-9.99999978E-03
3	46	-9.99999978E-03
3	47	-9.99999978E-03
3	48	-9.99999978E-03
3	49	-9.99999978E-03
3	50	-9.99999978E-03
3	51	-9.99999978E-03
3	52	-9.99999978E-03
3	53	-9.99999978E-03
3	54	-9.99999978E-03
3	55	-9.99999978E-03
3	56	-9.99999978E-03
3	57	-9.99999978E-03
3	58	-9.99999978E-03
3	59	-9.99999978E-03
3	60	-9.99999978E-03
3	61	-9.99999978E-03
3	62	-9.99999978E-03
3	63	-9.99999978E-03
3	64	-9.99999978E-03
3	65	-9.99999978E-03
3	66	-9.99999978E-03
3	67	-9.99999978E-03
3	68	-9.99999978E-03
3	69	-9.99999978E-03
3	70	-9.99999978E-03
3	71	-9.99999978E-03
3	72	-9.99999978E-03
3	73	-9.99999978E-03
3	74	-9.99999978E-03
3	75	-9.99999978E-03
3	76	-9.99999978E-03
4	6	-9.99999978E-03
4	7	-9.99999978E-03
4	8	-9.99999978E-03
4	9	-9.99999978E-03
4	10	-9.99999978E-03
4	11	-9.99999978E-03
4	12	-9.99999978E-03
4	13	-9.99999978E-03
4	14	-9.99999978E-03
4	15	-9.99999978E-03
4	16	-9.99999978E-03
4	17	-9.99999978E-03
4	18	-9.99999978E-03
4	19	-9.99999978E-03
4	20	-9.99999978E-03
4	21	-9.99999978E-03
4	22	-9.99999978E-03
4	23	-9.99999978E-03
4	24	-9.99999978E-03
4	25	-9.99999978E-03
4	26	-9.99999978E-03
4	27	-9.99999978E-03
4	28	-9.99999978E-03
4	29	-9.99999978E-03
4	30	-9.99999978E-03
4	31	-9.99999978E-03
4	32	-9.99999978E-03
4	33	-9.99999978E-03
4	34	-9.99999978E-03
4	35	-9.99999978E-03
4	36	-9.99999978E-03
4	37	-9.99999978E-03
4	38	-9.99999978E-03
4	39	-9.99999978E-03
4	40	-9.99999978E-03
4	41	-9.99999978E-03
4	42	-9.99999978E-03
4	43	-9.99999978E-03
4	44	-9.99999978E-03
4	45	-9.99999978E-03
4	46	-9.99999978E-03
4	47	-9.99999978E-03
4	48	-9.99999978E-03
4	49	-9.99999978E-03
4	50	-9.99999978E-03
4	51	-9.99999978E-03
4	52	-9.99999978E-03
4	53	-9.99999978E-03
4	54	-9.99999978E-03
4	55	-9.99999978E-03
4	56	-9.99999978E-03
4	57	-9.99999978E-03
4	58	-9.99999978E-03
4	59	-9.99999978E-03
4	60	-9.99999978E-03
4	61	-9.99999978E-03
4	62	-9.99999978E-03
4	63	-9.99999978E-03
4	64	-9.99999978E-03
4	65	-9.99999978E-03
4	66	-9.99999978E-03
4	67	-9.99999978E-03
4	68	-9.99999978E-03
4	69	-9.99999978E-03
4	70	-9.99999978E-03
4	71	-9.99999978E-03
4	72	-9.99999978E-03
4	73	-9.99999978E-03
4	74	-9.99999978E-03
4	75	-9.99999978E-03
4	76	-9.99999978E-03
5	7	-9.99999978E-03
5	8	-9.99999978E-03
5	9	-9.99999978E-03
5	10	-9.99999978E-03
5	11	-9.99999978E-03
5	12	-9.99999978E-03
5	13	-9.99999978E-03
5	14	-9.99999978E-03
5	15	-9.99999978E-03
5	16	-9.99999978E-03
5	17	-9.99999978E-03
5	18	-9.99999978E-03
5	19	-9.99999978E-03
5	20	-9.99999978E-03
5	21	-9.99999978E-03
5	22	-9.99999978E-03
5	23	-9.99999978E-03
5	24	-9.99999978E-03
5	25	-9.99999978E-03
5	26	-9.99999978E-03
5	27	-9.99999978E-03
5	28	-9.99999978E-03
5	29	-9.99999978E-03
5	30	-9.99999978E-03
5	31	-9.99999978E-03
5	32	-9.99999978E-03
5	33	-9.99999978E-03
5	34	-9.99999978E-03
5	35	-9.99999978E-03
5	36	-9.99999978E-03
5	37	-9.99999978E-03
5	38	-9.99999978E-03
5	39	-9.99999978E-03
5	40	-9.99999978E-03
5	41	-9.99999978E-03
5	42	-9.99999978E-03
5	43	-9.99999978E-03
5	44	-9.99999978E-03
5	45	-9.99999978E-03
5	46	-9.99999978E-03
5	47	-9.99999978E-03
5	48	-9.99999978E-03
5	49	-9.99999978E-03
5	50	-9.99999978E-03
5	51	-9.99999978E-03
5	52	-9.99999978E-03
5	53	-9.99999978E-03
5	54	-9.99999978E-03
5	55	-9.99999978E-03
5	56	-9.99999978E-03
5	57	-9.99999978E-03
5	58	-9.99999978E-03
5	59	-9.99999978E-03
5	60	-9.99999978E-03
5	61	-9.99999978E-03
5	62	-9.99999978E-03
5	63	-9.99999978E-03
5	64	-9.99999978E-03
5	65	-9.99999978E-03
5	66	-9.99999978E-03
5	67	-9.99999978E-03
5	68	-9.99999978E-03
5	69	-9.99999978E-03
5	70	-9.99999978E-03
5	71	-9.99999978E-03
5	72	-9.99999978E-03
5	73	-9.99999978E-03
5	74	-9.99999978E-03
5	75	-9.99999978E-03
5	76	-9.99999978E-03
6	8	-9.99999978E-03
6	9	-9.99999978E-03
6	10	-9.99999978E-03
6	11	-9.99999978E-03
6	12	-9.99999978E-03
6	13	-9.99999978E-03
6	14	-9.99999978E-03
6	15	-9.99999978E-03
6	16	-9.99999978E-03
6	17	-9.99999978E-03
6	18	-9.99999978E-03
6	19	-9.99999978E-03
6	20	-9.99999978E-03
6	21	-9.99999978E-03
6	22	-9.99999978E-03
6	23	-9.99999978E-03
6	24	-9.99999978E-03
6	25	-9.99999978E-03
6	26	-9.99999978E-03
6	27	-9.99999978E-03
6	28	-9.99999978E-03
6	29	-9.99999978E-03
6	30	-9.99999978E-03
6	31	-9.99999978E-03
6	32	-9.99999978E-03
6	33	-9.99999978E-03
6	34	-9.99999978E-03
6	35	-9.99999978E-03
6	36	-9.99999978E-03
6	37	-9.99999978E-03
6	38	-9.99999978E-03
6	39	-9.99999978E-03
6	40	-9.99999978E-03
6	41	-9.99999978E-03
6	42	-9.99999978E-03
6	43	-9.99999978E-03
6	44	-9.99999978E-03
6	45	-9.99999978E-03
6	46	-9.99999978E-03
6	47	-9.99999978E-03
6	48	-9.99999978E-03
6	49	-9.99999978E-03
6	50	-9.99999978E-03
6	51	-9.99999978E-03
6	52	-9.99999978E-03
6	53	-9.99999978E-03
6	54	-9.99999978E-03
6	55	-9.99999978E-03
6	56	-9.99999978E-03
6	57	-9.99999978E-03
6	58	-9.99999978E-03
6	59	-9.99999978E-03
6	60	-9.99999978E-03
6	61	-9.99999978E-03
6	62	-9.99999978E-03
6	63	-9.99999978E-03
6	64	-9.99999978E-03
6	65	-9.99999978E-03
6	66	-9.99999978E-03
6	67	-9.99999978E-03
6	68	-9.99999978E-03
6	69	-9.99999978E-03
6	70	-9.99999978E-03
6	71	-9.99999978E-03
6	72	-9.99999978E-03
6	73	-9.99999978E-03
6	74	-9.99999978E-03
6	75	-9.99999978E-03
6	76	-9.99999978E-03
7	9	-9.99999978E-03
7	10	-9.99999978E-03
7	11	-9.99999978E-03
7	12	-9.99999978E-03
7	13	-9.99999978E-03
7	14	-9.99999978E-03
7	15	-9.99999978E-03
7	16	-9.99999978E-03
7	17	-9.99999978E-03
7	18	-9.99999978E-03
7	19	-9.99999978E-03
7	20	-9.99999978E-03
7	21	-9.99999978E-03
7	22	-9.99999978E-03
7	23	-9.99999978E-03
7	24	-9.99999978E-03
7	25	-9.99999978E-03
7	26	-9.99999978E-03
7	27	-9.99999978E-03
7	28	-9.99999978E-03
7	29	-9.99999978E-03
7	30	-9.99999978E-03
7	31	-9.99999978E-03
7	32	-9.99999978E-03
7	33	-9.99999978E-03
7	34	-9.99999978E-03
7	35	-9.99999978E-03
7	36	-9.99999978E-03
7	37	-9.99999978E-03
7	38	-9.99999978E-03
7	39	-9.99999978E-03
7	40	-9.99999978E-03
7	41	-9.99999978E-03
7	42	-9.99999978E-03
7	43	-9.99999978E-03
7	44	-9.99999978E-03
7	45	-9.99999978E-03
7	46	-9.99999978E-03
7	47	-9.99999978E-03
7	48	-9.99999978E-03
7	49	-9.99999978E-03
7	50	-9.99999978E-03
7	51	-9.99999978E-03
7	52	-9.99999978E-03
7	53	-9.99999978E-03
7	54	-9.99999978E-03
7	55	-9.99999978E-03
7	56	-9.99999978E-03
7	57	-9.99999978E-03
7	58	-9.99999978E-03
7	59	-9.99999978E-03
7	60	-9.99999978E-03
7	61	-9.99999978E-03
7	62	-9.99999978E-03
7	63	-9.99999978E-03
7	64	-9.99999978E-03
7	65	-9.99999978E-03
7	66	-9.99999978E-03
7	67	-9.99999978E-03
7	68	-9.99999978E-03
7	69	-9.99999978E-03
7	70	-9.99999978E-03
7	71	-9.99999978E-03
7	72	-9.99999978E-03
7	73	-9.99999978E-03
7	74	-9.99999978E-03
7	75	-9.99999978E-03
7	76	-9.99999978E-03
8	10	-9.99999978E-03
8	11	-9.99999978E-03
8	12	-9.99999978E-03
8	13	-9.99999978E-03
8	14	-9.99999978E-03
8	15	-9.99999978E-03
8	16	-9.99999978E-03
8	17	-9.99999978E-03
8	18	-9.99999978E-03
8	19	-9.99999978E-03
8	20	-9.99999978E-03
8	21	-9.99999978E-03
8	22	-9.99999978E-03
8	23	-9.99999978E-03
8	24	-9.99999978E-03
8	25	-9.99999978E-03
8	26	-9.99999978E-03
8	27	-9.99999978E-03
8	28	-9.99999978E-03
8	29	-9.99999978E-03
8	30	-9.99999978E-03
8	31	-9.99999978E-03
8	32	-9.99999978E-03
8	33	-9.99999978E-03
8	34	-9.99999978E-03
8	35	-9.99999978E-03
8	36	-9.99999978E-03
8	37	-9.99999978E-03
8	38	-9.99999978E-03
8	39	-9.99999978E-03
8	40	-9.99999978E-03
8	41	-9.99999978E-03
8	42	-9.99999978E-03
8	43	-9.99999978E-03
8	44	-9.99999978E-03
8	45	-9.99999978E-03
8	46	-9.99999978E-03
8	47	-9.99999978E-03
8	48	-9.99999978E-03
8	49	-9.99999978E-03
8	50	-9.99999978E-03
8	51	-9.99999978E-03
8	52	-9.99999978E-03
8	53	-9.99999978E-03
8	54	-9.99999978E-03
8	55	-9.99999978E-03
8	56	-9.99999978E-03
8	57	-9.99999978E-03
8	58	-9.99999978E-03
8	59	-9.99999978E-03
8	60	-9.99999978E-03
8	61	-9.99999978E-03
8	62	-9.99999978E-03
8	63	-9.99999978E-03
8	64	-9.99999978E-03
8	65	-9.99999978E-03
8	66	-9.99999978E-03
8	67	-9.99999978E-03
8	68	-9.99999978E-03
8	69	-9.99999978E-03
8	70	-9.99999978E-03
8	71	-9.99999978E-03
8	72	-9.99999978E-03
8	73	-9.99999978E-03
8	74	-9.99999978E-03
8	75	-9.99999978E-03
8	76	-9.99999978E-03
9	11	-9.99999978E-03
9	12	-9.99999978E-03
9	13	-9.99999978E-03
9	14	-9.99999978E-03
9	15	-9.99999978E-03
9	16	-9.99999978E-03
9	17	-9.99999978E-03
9	18	-9.99999978E-03
9	19	-9.99999978E-03
9	20	-9.99999978E-03
9	21	-9.99999978E-03
9	22	-9.99999978E-03
9	23	-9.99999978E-03
9	24	-9.99999978E-03
9	25	-9.99999978E-03
9	26	-9.99999978E-03
9	27	-9.99999978E-03
9	28	-9.99999978E-03
9	29	-9.99999978E-03
9	30	-9.99999978E-03
9	31	-9.99999978E-03
9	32	-9.99999978E-03
9	33	-9.99999978E-03
9	34	-9.99999978E-03
9	35	-9.99999978E-03
9	36	-9.99999978E-03
9	37	-9.99999978E-03
9	38	-9.99999978E-03
9	39	-9.99999978E-03
9	40	-9.99999978E-03
9	41	-9.99999978E-03
9	42	-9.99999978E-03
9	43	-9.99999978E-03
9	44	-9.99999978E-03
9	45	-9.99999978E-03
9	46	-9.99999978E-03
9	47	-9.99999978E-03
9	48	-9.99999978E-03
9	49	-9.99999978E-03
9	50	-9.99999978E-03
9	51	-9.99999978E-03
9	52	-9.99999978E-03
9	53	-9.99999978E-03
9	54	-9.99999978E-03
9	55	-9.99999978E-03
9	56	-9.99999978E-03
9	57	-9.99999978E-03
9	58	-9.99999978E-03
9	59	-9.99999978E-03
9	60	-9.99999978E-03
9	61	-9.99999978E-03
9	62	-9.99999978E-03
9	63	-9.99999978E-03
9	64	-9.99999978E-03
9	65	-9.99999978E-03
9	66	-9.99999978E-03
9	67	-9.99999978E-03
9	68	-9.99999978E-03
9	69	-9.99999978E-03
9	70	-9.99999978E-03
9	71	-9.99999978E-03
9	72	-9.99999978E-03
9	73	-9.99999978E-03
9	74	-9.99999978E-03
9	75	-9.99999978E-03
9	76	-9.99999978E-03
10	12	-9.99999978E-03
10	13	-9.99999978E-03
10	14	-9.99999978E-03
10	15	-9.99999978E-03
10	16	-9.99999978E-03
10	17	-9.99999978E-03
10	18	-9.99999978E-03
10	19	-9.99999978E-03
10	20	-9.99999978E-03
10	21	-9.99999978E-03
10	22	-9.99999978E-03
10	23	-9.99999978E-03
10	24	-9.99999978E-03
10	25	-9.99999978E-03
10	26	-9.99999978E-03
10	27	-9.99999978E-03
10	28	-9.99999978E-03
10	29	-9.99999978E-03
10	30	-9.99999978E-03
10	31	-9.99999978E-03
10	32	-9.99999978E-03
10	33	-9.99999978E-03
10	34	-9.99999978E-03
10	35	-9.99999978E-03
10	36	-9.99999978E-03
10	37	-9.99999978E-03
10	38	-9.99999978E-03
10	39	-9.99999978E-03
10	40	-9.99999978E-03
10	41	-9.99999978E-03
10	42	-9.99999978E-03
10	43	-9.99999978E-03
10	44	-9.99999978E-03
10	45	-9.99999978E-03
10	46	-9.99999978E-03
10	47	-9.99999978E-03
10	48	-9.99999978E-03
10	49	-9.99999978E-03
10	50	-9.99999978E-03
10	51	-9.99999978E-03
10	52	-9.99999978E-03
10	53	-9.99999978E-03
10	54	-9.99999978E-03
10	55	-9.99999978E-03
10	56	-9.99999978E-03
10	57	-9.99999978E-03
10	58	-9.99999978E-03
10	59	-9.99999978E-03
10	60	-9.99999978E-03
10	61	-9.99999978E-03
10	62	-9.99999978E-03
10	63	-9.99999978E-03
10	64	-9.99999978E-03
10	65	-9.99999978E-03
10	66	-9.99999978E-03
10	67	-9.99999978E-03
10	68	-9.99999978E-03
10	69	-9.99999978E-03
10	70	-9.99999978E-03
10	71	-9.99999978E-03
10	72	-9.99999978E-03
10	73	-9.99999978E-03
10	74	-9.99999978E-03
10	75	-9.99999978E-03
10	76	-9.99999978E-03
11	13	-9.99999978E-03
11	14	-9.99999978E-03
11	15	-9.99999978E-03
11	16	-9.99999978E-03
11	17	-9.99999978E-03
11	18	-9.99999978E-03
11	19	-9.99999978E-03
11	20	-9.99999978E-03
11	21	-9.99999978E-03
11	22	-9.99999978E-03
11	23	-9.99999978E-03
11	24	-9.99999978E-03
11	25	-9.99999978E-03
11	26	-9.99999978E-03
11	27	-9.99999978E-03
11	28	-9.99999978E-03
11	29	-9.99999978E-03
11	30	-9.99999978E-03
11	31	-9.99999978E-03
11	32	-9.99999978E-03
11	33	-9.99999978E-03
11	34	-9.99999978E-03
11	35	-9.99999978E-03
11	36	-9.99999978E-03
11	37	-9.99999978E-03
11	38	-9.99999978E-03
11	39	-9.99999978E-03
11	40	-9.99999978E-03
11	41	-9.99999978E-03
11	42	-9.99999978E-03
11	43	-9.99999978E-03
11	44	-9.99999978E-03
11	45	-9.99999978E-03
11	46	-9.99999978E-03
11	47	-9.99999978E-03
11	48	-9.99999978E-03
11	49	-9.99999978E-03
11	50	-9.99999978E-03
11	51	-9.99999978E-03
11	52	-9.99999978E-03
11	53	-9.99999978E-03
11	54	-9.99999978E-03
11	55	-9.99999978E-03
11	56	-9.99999978E-03
11	57	-9.99999978E-03
11	58	-9.99999978E-03
11	59	-9.99999978E-03
11	60	-9.99999978E-03
11	61	-9.99999978E-03
11	62	-9.99999978E-03
11	63	-9.99999978E-03
11	64	-9.99999978E-03
11	65	-9.99999978E-03
11	66	-9.99999978E-03
11	67	-9.99999978E-03
11	68	-9.99999978E-03
11	69	-9.99999978E-03
11	70	-9.99999978E-03
11	71	-9.99999978E-03
11	72	-9.99999978E-03
11	73	-9.99999978E-03
11	74	-9.99999978E-03
11	75	-9.99999978E-03
11	76	-9.99999978E-03
12	14	-9.99999978E-03
12	15	-9.99999978E-03
12	16	-9.99999978E-03
12	17	-9.99999978E-03
12	18	-9.99999978E-03
12	19	-9.99999978E-03
12	20	-9.99999978E-03
12	21	-9.99999978E-03
12	22	-9.99999978E-03
12	23	-9.99999978E-03
12	24	-9.99999978E-03
12	25	-9.99999978E-03
12	26	-9.99999978E-03
12	27	-9.99999978E-03
12	28	-9.99999978E-03
12	29	-9.99999978E-03
12	30	-9.99999978E-03
12	31	-9.99999978E-03
12	32	-9.99999978E-03
12	33	-9.99999978E-03
12	34	-9.99999978E-03
12	35	-9.99999978E-03
12	36	-9.99999978E-03
12	37	-9.99999978E-03
12	38	-9.99999978E-03
12	39	-9.99999978E-03
12	40	-9.99999978E-03
12	41	-9.99999978E-03
12	42	-9.99999978E-03
12	43	-9.99999978E-03
12	44	-9.99999978E-03
12	45	-9.99999978E-03
12	46	-9.99999978E-03
12	47	-9.99999978E-03
12	48	-9.99999978E-03
12	49	-9.99999978E-03
12	50	-9.99999978E-03
12	51	-9.99999978E-03
12	52	-9.99999978E-03
12	53	-9.99999978E-03
12	54	-9.99999978E-03
12	55	-9.99999978E-03
12	56	-9.99999978E-03
12	57	-9.99999978E-03
12	58	-9.99999978E-03
12	59	-9.99999978E-03
12	60	-9.99999978E-03
12	61	-9.99999978E-03
12	62	-9.99999978E-03
12	63	-9.99999978E-03
12	64	-9.99999978E-03
12	65	-9.99999978E-03
12	66	-9.99999978E-03
12	67	-9.99999978E-03
12	68	-9.99999978E-03
12	69	-9.99999978E-03
12	70	-9.99999978E-03
12	71	-9.99999978E-03
12	72	-9.99999978E-03
12	73	-9.99999978E-03
12	74	-9.99999978E-03
12	75	-9.99999978E-03
12	76	-9.99999978E-03
13	15	-9.99999978E-03
13	16	-9.99999978E-03
13	17	-9.99999978E-03
13	18	-9.99999978E-03
13	19	-9.99999978E-03
13	20	-9.99999978E-03
13	21	-9.99999978E-03
13	22	-9.99999978E-03
13	23	-9.99999978E-03
13	24	-9.99999978E-03
13	25	-9.99999978E-03
13	26	-9.99999978E-03
13	27	-9.99999978E-03
13	28	-9.99999978E-03
13	29	-9.99999978E-03
13	30	-9.99999978E-03
13	31	-9.99999978E-03
13	32	-9.99999978E-03
13	33	-9.99999978E-03
13	34	-9.99999978E-03
13	35	-9.99999978E-03
13	36	-9.99999978E-03
13	37	-9.99999978E-03
13	38	-9.99999978E-03
13	39	-9.99999978E-03
13	40	-9.99999978E-03
13	41	-9.99999978E-03
13	42	-9.99999978E-03
13	43	-9.99999978E-03
13	44	-9.99999978E-03
13	45	-9.99999978E-03
13	46	-9.99999978E-03
13	47	-9.99999978E-03
13	48	-9.99999978E-03
13	49	-9.99999978E-03
13	50	-9.99999978E-03
13	51	-9.99999978E-03
13	52	-9.99999978E-03
13	53	-9.99999978E-03
13	54	-9.99999978E-03
13	55	-9.99999978E-03
13	56	-9.99999978E-03
13	57	-9.99999978E-03
13	58	-9.99999978E-03
13	59	-9.99999978E-03
13	60	-9.99999978E-03
13	61	-9.99999978E-03
13	62	-9.99999978E-03
13	63	-9.99999978E-03
13	64	-9.99999978E-03
13	65	-9.99999978E-03
13	66	-9.99999978E-03
13	67	-9.99999978E-03
13	68	-9.99999978E-03
13	69	-9.99999978E-03
13	70	-9.99999978E-03
13	71	-9.99999978E-03
13	72	-9.99999978E-03
13	73	-9.99999978E-03
13	74	-9.99999978E-03
13	75	-9.99999978E-03
13	76	-9.99999978E-03
14	16	-9.99999978E-03
14	17	-9.99999978E-03
14	18	-9.99999978E-03
14	19	-9.99999978E-03
14	20	-9.99999978E-03
14	21	-9.99999978E-03
14	22	-9.99999978E-03
14	23	-9.99999978E-03
14	24	-9.99999978E-03
14	25	-9.99999978E-03
14	26	-9.99999978E-03
14	27	-9.99999978E-03
14	28	-9.99999978E-03
14	29	-9.99999978E-03
14	30	-9.99999978E-03
14	31	-9.99999978E-03
14	32	-9.99999978E-03
14	33	-9.99999978E-03
14	34	-9.99999978E-03
14	35	-9.99999978E-03
14	36	-9.99999978E-03
14	37	-9.99999978E-03
14	38	-9.99999978E-03
14	39	-9.99999978E-03
14	40	-9.99999978E-03
14	41	-9.99999978E-03
14	42	-9.99999978E-03
14	43	-9.99999978E-03
14	44	-9.99999978E-03
14	45	-9.99999978E-03
14	46	-9.99999978E-03
14	47	-9.99999978E-03
14	48	-9.99999978E-03
14	49	-9.99999978E-03
14	50	-9.99999978E-03
14	51	-9.99999978E-03
14	52	-9.99999978E-03
14	53	-9.99999978E-03
14	54	-9.99999978E-03
14	55	-9.99999978E-03
14	56	-9.99999978E-03
14	57	-9.99999978E-03
14	58	-9.99999978E-03
14	59	-9.99999978E-03
14	60	-9.99999978E-03
14	61	-9.99999978E-03
14	62	-9.99999978E-03
14	63	-9.99999978E-03
14	64	-9.99999978E-03
14	65	-9.99999978E-03
14	66	-9.99999978E-03
14	67	-9.99999978E-03
14	68	-9.99999978E-03
14	69	-9.99999978E-03
14	70	-9.99999978E-03
14	71	-9.99999978E-03
14	72	-9.99999978E-03
14	73	-9.99999978E-03
14	74	-9.99999978E-03
14	75	-9.99999978E-03
14	76	-9.99999978E-03
15	17	-9.99999978E-03
15	18	-9.99999978E-03
15	19	-9.99999978E-03
15	20	-9.99999978E-03
15	21	-9.99999978E-03
15	22	-9.99999978E-03
15	23	-9.99999978E-03
15	24	-9.99999978E-03
15	25	-9.99999978E-03
15	26	-9.99999978E-03
15	27	-9.99999978E-03
15	28	-9.99999978E-03
15	29	-9.99999978E-03
15	30	-9.99999978E-03
15	31	-9.99999978E-03
15	32	-9.99999978E-03
15	33	-9.99999978E-03
15	34	-9.99999978E-03
15	35	-9.99999978E-03
15	36	-9.99999978E-03
15	37	-9.99999978E-03
15	38	-9.99999978E-03
15	39	-9.99999978E-03
15	40	-9.99999978E-03
15	41	-9.99999978E-03
15	42	-9.99999978E-03
15	43	-9.99999978E-03
15	44	-9.99999978E-03
15	45	-9.99999978E-03
15	46	-9.99999978E-03
15	47	-9.99999978E-03
15	48	-9.99999978E-03
15	49	-9.99999978E-03
15	50	-9.99999978E-03
15	51	-9.99999978E-03
15	52	-9.99999978E-03
15	53	-9.99999978E-03
15	54	-9.99999978E-03
15	55	-9.99999978E-03
15	56	-9.99999978E-03
15	57	-9.99999978E-03
15	58	-9.99999978E-03
15	59	-9.99999978E-03
15	60	-9.99999978E-03
15	61	-9.99999978E-03
15	62	-9.99999978E-03
15	63	-9.99999978E-03
15	64	-9.99999978E-03
15	65	-9.99999978E-03
15	66	-9.99999978E-03
15	67	-9.99999978E-03
15	68	-9.99999978E-03
15	69	-9.99999978E-03
15	70	-9.99999978E-03
15	71	-9.99999978E-03
