   1.0000000e+00   5.0000000e+00   1.7475257e+00
   1.0000000e+00   9.0000000e+00  -1.6535862e+00
   1.0000000e+00   1.3000000e+01  -1.3900390e+00
   1.0000000e+00   1.7000000e+01  -2.2307371e+00
   1.0000000e+00   3.7000000e+01  -3.8307323e+00
   1.0000000e+00   4.1000000e+01  -5.2710720e+00
   1.0000000e+00   4.5000000e+01   1.4737711e+01
   1.0000000e+00   4.9000000e+01  -2.3772304e+01
   1.0000000e+00   6.5000000e+01  -1.9590317e+01
   1.0000000e+00   7.7000000e+01  -1.2965827e+01
   1.0000000e+00   8.5000000e+01  -3.3714769e+00
   1.0000000e+00   9.3000000e+01  -1.2336981e+01
   1.0000000e+00   9.7000000e+01  -2.3265683e+01
   1.0000000e+00   1.0900000e+02   6.3207212e+00
   1.0000000e+00   1.2500000e+02  -7.1745984e+00
   1.0000000e+00   1.3700000e+02  -1.5878097e+01
   1.0000000e+00   1.6500000e+02  -2.4454754e+01
   1.0000000e+00   1.8900000e+02  -8.2324828e+00
   1.0000000e+00   3.7300000e+02  -2.0510223e+01
   2.0000000e+00   4.0000000e+00  -1.2333366e+00
   2.0000000e+00   6.0000000e+00  -2.0574611e+00
   2.0000000e+00   8.0000000e+00   4.0001055e+00
   2.0000000e+00   1.0000000e+01  -3.4430151e+00
   2.0000000e+00   1.2000000e+01   2.2819606e+00
   2.0000000e+00   1.4000000e+01   5.2453727e-01
   2.0000000e+00   1.6000000e+01   6.0351358e-01
   2.0000000e+00   1.8000000e+01  -4.5453675e+00
   2.0000000e+00   2.0000000e+01  -5.1148819e-01
   2.0000000e+00   2.2000000e+01   1.3262344e+01
   2.0000000e+00   2.4000000e+01  -1.4659349e+01
   2.0000000e+00   2.6000000e+01   4.4933531e+00
   2.0000000e+00   2.8000000e+01   1.0822624e+01
   2.0000000e+00   3.0000000e+01  -1.0854875e+01
   2.0000000e+00   3.2000000e+01  -9.0071492e+00
   2.0000000e+00   3.4000000e+01   1.6309411e+01
   2.0000000e+00   3.6000000e+01  -1.8547163e+01
   2.0000000e+00   3.8000000e+01   3.3597949e+01
   2.0000000e+00   4.0000000e+01  -1.8862920e+01
   2.0000000e+00   4.2000000e+01   2.2017631e+01
   2.0000000e+00   4.4000000e+01  -1.6925140e+01
   2.0000000e+00   4.6000000e+01  -8.0285691e+00
   2.0000000e+00   4.8000000e+01   1.4776029e+00
   2.0000000e+00   5.0000000e+01   1.5135526e+01
   2.0000000e+00   5.2000000e+01  -1.3147030e+01
   2.0000000e+00   5.4000000e+01   7.7793047e-01
   2.0000000e+00   5.8000000e+01  -1.8954428e+01
   2.0000000e+00   6.0000000e+01   1.3265083e+01
   2.0000000e+00   6.2000000e+01   1.7056971e+01
   2.0000000e+00   6.6000000e+01   1.8133680e+01
   2.0000000e+00   6.8000000e+01   2.3100067e+01
   2.0000000e+00   7.0000000e+01  -1.7055884e+01
   2.0000000e+00   7.2000000e+01   1.5790566e+01
   2.0000000e+00   7.8000000e+01   1.3024554e+01
   2.0000000e+00   8.2000000e+01  -4.3442953e+00
   2.0000000e+00   8.4000000e+01  -6.4972390e+00
   2.0000000e+00   8.8000000e+01   2.6798031e+00
   2.0000000e+00   9.0000000e+01   5.6950587e+00
   2.0000000e+00   9.2000000e+01   2.4793988e+00
   2.0000000e+00   9.4000000e+01   1.2626634e+01
   2.0000000e+00   9.6000000e+01   3.0657245e+01
   2.0000000e+00   1.0000000e+02   3.0828435e+00
   2.0000000e+00   1.0200000e+02   1.8177567e+00
   2.0000000e+00   1.0400000e+02   2.5755182e+00
   2.0000000e+00   1.0800000e+02   2.9497939e+00
   2.0000000e+00   1.1000000e+02  -1.5319185e+01
   2.0000000e+00   1.1400000e+02  -7.4334282e+00
   2.0000000e+00   1.2000000e+02  -2.4173962e+00
   2.0000000e+00   1.2600000e+02  -3.3584543e+00
   2.0000000e+00   1.2800000e+02  -5.2742288e+00
   2.0000000e+00   1.3000000e+02  -2.6971694e+00
   2.0000000e+00   1.3200000e+02   1.2609458e+00
   2.0000000e+00   1.3600000e+02   4.7529826e+00
   2.0000000e+00   1.3800000e+02   2.4428381e+00
   2.0000000e+00   1.4000000e+02   1.1333519e+01
   2.0000000e+00   1.4200000e+02   1.2292623e+00
   2.0000000e+00   1.4600000e+02  -5.3864981e+00
   2.0000000e+00   1.5600000e+02  -1.0646721e+00
   2.0000000e+00   1.6400000e+02   1.0950100e+01
   2.0000000e+00   1.7000000e+02  -2.7927529e+00
   2.0000000e+00   1.7400000e+02   9.5194879e-01
   2.0000000e+00   1.7600000e+02  -1.0727818e+01
   2.0000000e+00   1.9600000e+02  -1.1115022e+01
   2.0000000e+00   1.9800000e+02   9.5068935e-01
   2.0000000e+00   2.0200000e+02   2.0285819e+00
   2.0000000e+00   2.0800000e+02  -5.2659943e+00
   2.0000000e+00   2.2200000e+02  -7.8372101e+00
   2.0000000e+00   2.3200000e+02  -6.4719009e+00
   2.0000000e+00   2.8000000e+02  -8.3817381e+00
   2.0000000e+00   3.0400000e+02  -2.1803694e+01
   2.0000000e+00   4.5600000e+02  -2.1995686e+01
   4.0000000e+00   6.0000000e+00   5.0651131e+00
   4.0000000e+00   8.0000000e+00  -1.5347939e+00
   4.0000000e+00   1.0000000e+01  -4.1684202e+00
   4.0000000e+00   1.2000000e+01  -1.6743110e+00
   4.0000000e+00   1.4000000e+01   3.7975855e+00
   4.0000000e+00   1.6000000e+01  -6.9840039e+00
   4.0000000e+00   1.8000000e+01  -2.9835697e+00
   4.0000000e+00   2.0000000e+01  -1.6340296e+00
   4.0000000e+00   2.2000000e+01  -1.3419871e+01
   4.0000000e+00   2.4000000e+01   1.8011956e+01
   4.0000000e+00   2.6000000e+01  -1.1061479e+01
   4.0000000e+00   2.8000000e+01  -8.4173786e+00
   4.0000000e+00   3.0000000e+01   1.1070739e+01
   4.0000000e+00   3.2000000e+01   1.7792511e+01
   4.0000000e+00   3.4000000e+01  -1.3120461e+01
   4.0000000e+00   3.6000000e+01   2.8115191e+01
   4.0000000e+00   3.8000000e+01  -2.9740991e+01
   4.0000000e+00   4.0000000e+01   2.2071188e+01
   4.0000000e+00   4.2000000e+01  -1.0625141e+01
   4.0000000e+00   4.4000000e+01   2.1478820e+01
   4.0000000e+00   4.6000000e+01  -3.2299361e+00
   4.0000000e+00   4.8000000e+01   1.1555046e+01
   4.0000000e+00   5.0000000e+01  -1.2649884e+01
   4.0000000e+00   5.2000000e+01   5.4772804e+01
   4.0000000e+00   5.4000000e+01  -2.4362265e+01
   4.0000000e+00   5.6000000e+01   1.3962039e+00
   4.0000000e+00   5.8000000e+01   1.7835189e-01
   4.0000000e+00   6.0000000e+01   6.6038502e+00
   4.0000000e+00   6.2000000e+01  -1.9440291e+01
   4.0000000e+00   6.4000000e+01   6.5786209e+00
   4.0000000e+00   6.6000000e+01  -4.8318869e+00
   4.0000000e+00   6.8000000e+01  -2.2383594e+01
   4.0000000e+00   7.0000000e+01  -3.9001202e-01
   4.0000000e+00   7.2000000e+01  -1.6800694e+01
   4.0000000e+00   7.8000000e+01   2.4494728e+00
   4.0000000e+00   8.0000000e+01  -1.2053343e+01
   4.0000000e+00   8.4000000e+01   1.4798213e+01
   4.0000000e+00   8.6000000e+01  -1.7642361e+01
   4.0000000e+00   8.8000000e+01  -2.8604024e+00
   4.0000000e+00   9.0000000e+01  -1.3203985e+01
   4.0000000e+00   9.2000000e+01  -3.6928430e-01
   4.0000000e+00   9.4000000e+01  -1.2853399e+01
   4.0000000e+00   9.6000000e+01  -6.5404468e+00
   4.0000000e+00   1.0000000e+02   4.0901897e+00
   4.0000000e+00   1.0800000e+02  -2.0069137e+01
   4.0000000e+00   1.1200000e+02   6.4772155e+00
   4.0000000e+00   1.1600000e+02  -3.6466292e+00
   4.0000000e+00   1.1800000e+02  -1.3099862e+01
   4.0000000e+00   1.2000000e+02   5.6116047e+00
   4.0000000e+00   1.2200000e+02  -2.6132128e+00
   4.0000000e+00   1.3000000e+02   1.9666512e+01
   4.0000000e+00   1.3200000e+02  -2.6714553e+01
   4.0000000e+00   1.3400000e+02   5.4502645e+00
   4.0000000e+00   1.4000000e+02  -1.4729376e+01
   4.0000000e+00   1.4200000e+02  -1.1954704e+01
   4.0000000e+00   1.4400000e+02   2.0154273e+01
   4.0000000e+00   1.4600000e+02   1.1231471e+01
   4.0000000e+00   1.4800000e+02   7.2732740e-01
   4.0000000e+00   1.5200000e+02   8.2962642e+00
   4.0000000e+00   1.7000000e+02  -9.7152866e-01
   4.0000000e+00   1.7200000e+02  -2.5857721e+00
   4.0000000e+00   1.8600000e+02  -4.1670250e+00
   4.0000000e+00   1.8800000e+02   8.6594392e+00
   4.0000000e+00   1.9000000e+02   7.9687180e+00
   4.0000000e+00   1.9400000e+02  -1.6613882e+01
   4.0000000e+00   1.9600000e+02   4.9610091e+00
   4.0000000e+00   2.0000000e+02  -9.3757128e+00
   4.0000000e+00   2.0400000e+02  -3.6499005e+00
   4.0000000e+00   2.0800000e+02   4.9304133e+00
   4.0000000e+00   2.1000000e+02  -1.4135305e+01
   4.0000000e+00   2.1400000e+02  -9.8360398e+00
   4.0000000e+00   2.1800000e+02  -5.0395306e+00
   4.0000000e+00   2.2400000e+02  -5.8023738e+00
   4.0000000e+00   2.5000000e+02  -1.2785380e+01
   4.0000000e+00   2.7200000e+02  -1.1276006e+01
   4.0000000e+00   2.8200000e+02  -2.1179798e+01
   4.0000000e+00   2.9000000e+02  -2.0471347e+01
   4.0000000e+00   3.1600000e+02  -1.1925201e+01
   4.0000000e+00   3.2200000e+02  -1.8081423e+01
   4.0000000e+00   3.5000000e+02  -1.8052067e+01
   4.0000000e+00   3.8600000e+02  -2.5435391e+01
   4.0000000e+00   4.5000000e+02  -2.3286259e+01
   4.0000000e+00   4.7600000e+02  -2.8823004e+01
   4.0000000e+00   5.7400000e+02  -2.2598892e+01
   5.0000000e+00   9.0000000e+00   1.4634693e+00
   5.0000000e+00   1.3000000e+01  -5.1943717e+00
   5.0000000e+00   1.7000000e+01  -1.8412620e+00
   5.0000000e+00   2.1000000e+01   4.9436234e+00
   5.0000000e+00   2.5000000e+01  -1.4133793e+01
   5.0000000e+00   2.9000000e+01   9.1769136e+00
   5.0000000e+00   3.3000000e+01  -1.8573533e+01
   5.0000000e+00   3.7000000e+01  -7.9895890e+00
   5.0000000e+00   4.1000000e+01   9.1605126e-01
   5.0000000e+00   4.5000000e+01  -1.8794966e+01
   5.0000000e+00   4.9000000e+01   3.8457977e+00
   5.0000000e+00   5.3000000e+01  -1.4159079e+01
   5.0000000e+00   5.7000000e+01  -4.8422163e+00
   5.0000000e+00   6.1000000e+01  -6.9382935e+00
   5.0000000e+00   6.9000000e+01   1.1719593e+01
   5.0000000e+00   7.3000000e+01  -2.7876919e+01
   5.0000000e+00   9.3000000e+01   1.0771448e+01
   5.0000000e+00   1.0100000e+02  -1.4912628e+01
   5.0000000e+00   1.3300000e+02  -4.4288089e+00
   5.0000000e+00   1.4500000e+02  -2.8617701e+01
   5.0000000e+00   1.5300000e+02  -1.5585870e+01
   5.0000000e+00   1.8500000e+02  -8.0064592e+00
   5.0000000e+00   1.8900000e+02  -2.2932989e+01
   5.0000000e+00   5.6100000e+02  -2.9254813e+01
   6.0000000e+00   8.0000000e+00   1.3715971e+01
   6.0000000e+00   1.0000000e+01   6.3095684e-01
   6.0000000e+00   1.2000000e+01  -2.5285767e+00
   6.0000000e+00   1.4000000e+01   3.8703878e+00
   6.0000000e+00   1.6000000e+01  -2.5121476e+00
   6.0000000e+00   1.8000000e+01   1.4910103e+01
   6.0000000e+00   2.0000000e+01  -1.7421656e+01
   6.0000000e+00   2.2000000e+01   5.0365577e+00
   6.0000000e+00   2.4000000e+01  -3.6679568e+00
   6.0000000e+00   2.6000000e+01   1.1635102e+01
   6.0000000e+00   2.8000000e+01  -1.1156913e+01
   6.0000000e+00   3.0000000e+01  -1.1500411e+01
   6.0000000e+00   3.2000000e+01   5.3033882e+00
   6.0000000e+00   3.4000000e+01   4.3736164e+00
   6.0000000e+00   3.6000000e+01  -2.0536217e+01
   6.0000000e+00   3.8000000e+01   3.4503217e+01
   6.0000000e+00   4.2000000e+01  -2.9807133e+01
   6.0000000e+00   4.4000000e+01   2.8831951e+01
   6.0000000e+00   4.6000000e+01   3.0266320e+00
   6.0000000e+00   4.8000000e+01  -1.4214021e+01
   6.0000000e+00   5.0000000e+01  -7.8438894e+00
   6.0000000e+00   5.2000000e+01  -3.6024215e+00
   6.0000000e+00   5.4000000e+01   1.7723396e+01
   6.0000000e+00   5.6000000e+01   5.3131466e+00
   6.0000000e+00   5.8000000e+01   1.9801904e+01
   6.0000000e+00   6.0000000e+01  -5.9415064e+00
   6.0000000e+00   6.4000000e+01   6.1184431e+00
