  0.675939500       9.33244899E-02   2.53697652E-02   1.49226412E-02   1.48808314E-02   1.44544933E-02   9.37654357E-03   1.13642309E-02   9.20696743E-03   1.00269793E-02   9.26169753E-03   7.44569069E-03   6.62868284E-03   5.18493960E-03   5.69316046E-03   4.42886958E-03   4.24654642E-03   4.47930908E-03   3.61377886E-03   5.06301876E-03   4.97720158E-03   4.24683560E-03   3.12974094E-03   3.65366112E-03   2.02381960E-03   1.88862125E-03   1.93462800E-03   1.35884376E-03   1.95611012E-03   1.14941446E-03   1.38313661E-03   1.88913499E-03   2.24966579E-03   9.64305538E-04   1.27286464E-03   1.74433272E-03   8.20691523E-04   1.48968503E-03   6.02164015E-04   6.39238977E-04   1.15204568E-03   7.40029442E-04   6.85044215E-04   7.16810231E-04   1.22931914E-03   7.02260295E-04   9.45348234E-04   5.23187220E-04   7.45365222E-04   1.07254297E-03   8.42191861E-04   5.66735107E-04   6.94662507E-04   6.38455676E-04   5.18681074E-04   1.05302781E-03   6.60070917E-04   8.40391440E-04   5.94580488E-04   5.99282794E-04
   9.33244899E-02  0.406815559       6.84151053E-02   2.74423864E-02   1.73410997E-02   1.41791198E-02   1.20114684E-02   1.27887735E-02   1.04192114E-02   1.03669604E-02   8.80517997E-03   8.06858391E-03   1.03876004E-02   7.82942679E-03   6.86083082E-03   7.22105568E-03   5.04143909E-03   5.71573479E-03   3.80795472E-03   4.73525701E-03   4.00844589E-03   3.30437580E-03   3.77506483E-03   3.49202985E-03   1.93142076E-03   1.87429250E-03   2.37616175E-03   1.73779996E-03   1.64957519E-03   1.98100950E-03   1.54393550E-03   1.57199008E-03   2.18351092E-03   1.70713558E-03   1.55785587E-03   1.47396186E-03   2.01589381E-03   1.95018644E-03   1.15696853E-03   1.20472384E-03   9.82298981E-04   9.93566937E-04   8.70337710E-04   1.09896995E-03   1.08205806E-03   8.71135388E-04   6.31700037E-04   6.68282271E-04   7.65757461E-04   8.22978152E-04   8.42635694E-04   1.05819490E-03   8.86349240E-04   5.02717914E-04   7.37574417E-04   1.31096167E-03   8.06796015E-04   8.53811449E-04   1.06127339E-03   4.15881019E-04
   2.53697652E-02   6.84151053E-02  0.412802398       7.51446709E-02   2.70444844E-02   1.88527163E-02   1.18324198E-02   1.21291783E-02   9.90487542E-03   1.07194483E-02   1.08626559E-02   1.03940740E-02   8.46716668E-03   5.72656933E-03   5.75553114E-03   6.15622569E-03   6.30028732E-03   4.57991660E-03   3.35425790E-03   6.49631023E-03   4.66970727E-03   3.58021469E-03   3.81848845E-03   3.44101992E-03   2.52036564E-03   1.63627462E-03   2.21414259E-03   2.70195701E-03   1.99568248E-03   1.69399870E-03   1.25768373E-03   2.25070934E-03   1.61826774E-03   1.65021932E-03   1.79718295E-03   9.61646263E-04   1.63930398E-03   1.01913104E-03   1.19326380E-03   9.74333787E-04   1.39067008E-03   6.74048264E-04   9.85338818E-04   1.11730816E-03   1.16953184E-03   7.02654594E-04   7.61863717E-04   6.34238357E-04   6.47977286E-04   8.08072858E-04   8.62985908E-04   7.94718333E-04   7.26697152E-04   6.34183642E-04   9.00613319E-04   4.81017720E-04   5.45641291E-04   5.94393350E-04   7.85709592E-04   5.99607651E-04
   1.49226412E-02   2.74423864E-02   7.51446709E-02  0.396727949       7.83370808E-02   2.52087712E-02   1.47049157E-02   1.47087611E-02   9.76022147E-03   8.56750645E-03   1.12347528E-02   8.17468204E-03   9.07292590E-03   7.24316761E-03   7.33682280E-03   6.65452052E-03   5.37415128E-03   6.02165423E-03   4.80163144E-03   5.38675673E-03   3.92147666E-03   2.69709132E-03   3.00353346E-03   2.72498559E-03   2.32313434E-03   1.76659226E-03   2.09061452E-03   2.41361908E-03   2.11481447E-03   1.81828637E-03   1.86346949E-03   2.19870685E-03   2.09186715E-03   1.44910335E-03   1.79188338E-03   1.22853077E-03   2.03762483E-03   1.31150545E-03   1.17169344E-03   9.77697782E-04   1.44268142E-03   7.00092467E-04   9.92244226E-04   1.03707204E-03   1.09108270E-03   1.10507850E-03   8.34057049E-04   9.76217969E-04   9.37066157E-04   8.44919705E-04   8.41795700E-04   8.92628508E-04   8.03872477E-04   4.86448407E-04   8.76165112E-04   8.56040511E-04   4.76695044E-04   8.50169046E-04   8.78822757E-04   6.08581933E-04
   1.48808314E-02   1.73410997E-02   2.70444844E-02   7.83370808E-02  0.420581371       8.50273967E-02   2.10835561E-02   1.64165311E-02   1.39783844E-02   1.15842735E-02   1.17284330E-02   1.06109548E-02   8.98229796E-03   7.00454274E-03   6.63274713E-03   7.63386115E-03   6.85839774E-03   6.29914179E-03   6.47038035E-03   7.02339271E-03   5.51229017E-03   3.50151770E-03   4.95153619E-03   4.91132680E-03   2.82698334E-03   2.45529274E-03   2.45221192E-03   2.36721220E-03   1.79774908E-03   2.14544381E-03   1.77758036E-03   1.42168358E-03   1.59999984E-03   1.31731108E-03   1.37481478E-03   1.69024931E-03   1.39931974E-03   1.47557794E-03   1.23506610E-03   7.92322855E-04   1.09100388E-03   1.11854426E-03   8.92392301E-04   1.13440794E-03   1.47545722E-03   1.49232289E-03   9.29053582E-04   1.11713225E-03   8.54864891E-04   6.58399775E-04   1.09668623E-03   7.07619183E-04   1.11641327E-03   6.39815349E-04   7.02544989E-04   1.05598802E-03   9.18617647E-04   5.91413351E-04   6.70417678E-04   3.85220919E-04
   1.44544933E-02   1.41791198E-02   1.88527163E-02   2.52087712E-02   8.50273967E-02  0.418157756       6.92514330E-02   2.65664961E-02   1.51373837E-02   1.56258885E-02   1.10754669E-02   1.21168206E-02   8.94858409E-03   6.95598731E-03   6.01098500E-03   7.80450087E-03   8.23920872E-03   5.83551638E-03   7.01819966E-03   7.75683578E-03   5.42506436E-03   4.83505847E-03   5.23565989E-03   5.11257956E-03   4.02149092E-03   2.79556029E-03   3.00992047E-03   1.97140896E-03   2.01025000E-03   2.86681438E-03   1.50560914E-03   1.79823756E-03   1.85764593E-03   2.03377614E-03   1.58390263E-03   1.89561769E-03   1.53164729E-03   1.32786366E-03   1.31412793E-03   1.00715843E-03   1.44346769E-03   1.38826657E-03   1.68995361E-03   1.02972041E-03   1.20098481E-03   1.81765249E-03   1.10196695E-03   1.15808228E-03   6.54670526E-04   7.45870930E-04   7.72260479E-04   1.00258749E-03   1.15643372E-03   9.36447002E-04   7.73371954E-04   9.44052415E-04   4.99424990E-04   5.92556957E-04   9.09886498E-04   5.86989860E-04
   9.37654357E-03   1.20114684E-02   1.18324198E-02   1.47049157E-02   2.10835561E-02   6.92514330E-02  0.413844556       7.41309300E-02   1.81765426E-02   1.28840879E-02   1.05045987E-02   7.88099691E-03   1.04653118E-02   6.34414516E-03   6.69774134E-03   5.26230223E-03   5.84660936E-03   5.44401398E-03   4.72886488E-03   5.21852309E-03   4.68507037E-03   2.72205356E-03   2.93031661E-03   2.60254717E-03   3.00602103E-03   2.26263725E-03   2.34082225E-03   1.88855489E-03   1.85797631E-03   1.69918139E-03   1.80864055E-03   2.01529660E-03   1.71098427E-03   2.01250752E-03   1.73795980E-03   1.88805698E-03   1.34187820E-03   1.35140633E-03   8.47318966E-04   8.58147861E-04   1.22982345E-03   9.12075106E-04   8.23652314E-04   1.02565321E-03   9.18971549E-04   1.10340049E-03   1.03968347E-03   1.09053426E-03   7.97828718E-04   7.34195404E-04   9.22730775E-04   1.24914839E-03   1.15604047E-03   6.97268348E-04   1.01006264E-03   1.48877676E-03   6.00114989E-04   6.84000843E-04   5.33549231E-04   5.34553954E-04
   1.13642309E-02   1.27887735E-02   1.21291783E-02   1.47087611E-02   1.64165311E-02   2.65664961E-02   7.41309300E-02  0.405967057       7.72155970E-02   2.87292246E-02   2.29098797E-02   1.75048318E-02   1.59505997E-02   1.18207578E-02   9.19851847E-03   8.97130650E-03   6.29320042E-03   6.53685024E-03   5.10210032E-03   6.34814100E-03   7.04550091E-03   4.51719202E-03   4.46620630E-03   4.52905614E-03   3.59804160E-03   2.87313969E-03   2.85577844E-03   3.17965751E-03   2.56514316E-03   2.97331507E-03   1.99714443E-03   1.95004430E-03   2.46604765E-03   1.96955213E-03   2.26208335E-03   1.85300852E-03   1.84230297E-03   1.93984876E-03   2.00762087E-03   1.37053570E-03   1.20011810E-03   1.13892416E-03   1.54371629E-03   1.03712291E-03   1.25389220E-03   1.22581120E-03   7.46205740E-04   1.13189162E-03   9.90642351E-04   7.77006382E-04   7.98415393E-04   1.55383302E-03   1.49107189E-03   1.03527959E-03   1.62430806E-03   1.49898545E-03   7.10564607E-04   9.40699130E-04   8.62260291E-04   1.34622771E-03
   9.20696743E-03   1.04192114E-02   9.90487542E-03   9.76022147E-03   1.39783844E-02   1.51373837E-02   1.81765426E-02   7.72155970E-02  0.424597472       8.18286166E-02   2.75700800E-02   2.00913437E-02   1.49159003E-02   9.69044119E-03   7.71691930E-03   8.32456723E-03   9.53765493E-03   6.99395221E-03   7.34230038E-03   7.86633696E-03   7.61894276E-03   5.79900248E-03   5.76227484E-03   6.48782868E-03   4.04678332E-03   2.77148047E-03   3.02679907E-03   2.69456930E-03   2.40543392E-03   2.79095443E-03   1.96464197E-03   2.71943351E-03   1.83669198E-03   2.64239102E-03   1.81318668E-03   1.70870987E-03   1.77351281E-03   2.62715062E-03   1.86193688E-03   1.79407059E-03   1.76772440E-03   1.55454502E-03   1.18922221E-03   1.35016209E-03   1.75570010E-03   1.42328534E-03   1.17245084E-03   9.36259457E-04   9.27140936E-04   1.29416212E-03   1.05172757E-03   1.16284902E-03   1.20287691E-03   6.87542255E-04   7.07314175E-04   8.23087525E-04   5.79874788E-04   1.01576606E-03   6.45185879E-04   1.08242955E-03
   1.00269793E-02   1.03669604E-02   1.07194483E-02   8.56750645E-03   1.15842735E-02   1.56258885E-02   1.28840879E-02   2.87292246E-02   8.18286166E-02  0.426456958       7.08255023E-02   2.73859724E-02   1.74823795E-02   1.06328046E-02   8.86819884E-03   1.14493314E-02   9.45074018E-03   9.18504503E-03   9.51394159E-03   9.35120881E-03   8.37807264E-03   7.84970168E-03   6.88145589E-03   5.93685172E-03   5.54284640E-03   3.77872051E-03   3.65045457E-03   2.48618610E-03   2.80714431E-03   2.90355296E-03   2.32134829E-03   2.49754591E-03   2.42172112E-03   2.43785093E-03   1.48130115E-03   1.34948816E-03   1.52243290E-03   2.18270672E-03   1.14620116E-03   1.98887731E-03   1.30011246E-03   1.62860437E-03   1.68779283E-03   1.41704781E-03   1.84624840E-03   1.62499095E-03   1.43281673E-03   1.14514725E-03   9.27377259E-04   1.06849405E-03   5.16656903E-04   7.87347322E-04   8.39190267E-04   9.16298130E-04   5.76177146E-04   8.81743152E-04   5.35008148E-04   4.43117286E-04   5.71007666E-04   7.74748332E-04
